"price","rating_count_tot","user_rating","cont_rating","prime_genre"
0,10771,4.5,"9+","Games"
4.99,334,4,"4+","Utilities"
0,405,4.5,"9+","Games"
0,1392,4.5,"12+","Games"
0,815,4.5,"9+","Games"
4.99,214,1,"4+","Utilities"
1.99,36,3.5,"9+","Games"
6.99,84,4,"9+","Games"
2.99,20,4,"9+","Games"
0,648,4.5,"17+","Entertainment"
0,256,3.5,"4+","Games"
0,236,3.5,"4+","Games"
1.99,7776,5,"4+","Games"
0,1368,4,"12+","Games"
0,10122,4.5,"17+","Games"
0,572,4,"12+","Games"
0,870,4.5,"12+","Games"
0,793,3,"12+","Games"
0,2908,5,"4+","Games"
6.99,43,4,"9+","Games"
0,33407,4.5,"4+","Games"
0,143,4,"4+","Education"
0,766,3.5,"4+","Games"
2.99,54,3.5,"4+","Games"
0,11748,4.5,"4+","Games"
3.99,940,4.5,"12+","Games"
0,57,3,"4+","Games"
3.99,458,4.5,"4+","Games"
0.99,21,3.5,"4+","Photo & Video"
4.99,20,4,"4+","Education"
2.99,7,3,"4+","Education"
0,1765,4.5,"12+","News"
0.99,0,0,"12+","Games"
0,222,3,"12+","Photo & Video"
0.99,178,4,"4+","Lifestyle"
2.99,0,0,"4+","Music"
0.99,254,5,"4+","Games"
0.99,7,5,"4+","Photo & Video"
0.99,32,4.5,"4+","Photo & Video"
0.99,6,4.5,"4+","Photo & Video"
0,1267,3.5,"4+","Games"
0,0,0,"12+","Games"
0,1718,4.5,"4+","Health & Fitness"
0,77,4,"4+","Games"
4.99,8675,4.5,"4+","Business"
5.99,771,5,"4+","Productivity"
0,805,4.5,"12+","Food & Drink"
0,100,4,"9+","Games"
0,37,3.5,"12+","Games"
14.99,0,0,"12+","Games"
0,0,0,"4+","Book"
0,250,4,"4+","Games"
2.99,10,3,"4+","Games"
2.99,0,0,"4+","Education"
4.99,139,3.5,"4+","Productivity"
7.99,1350,4,"9+","Games"
0,12123,4.5,"12+","Games"
0,3354,4.5,"4+","Lifestyle"
0,4638,5,"4+","Games"
0,0,0,"4+","Games"
0,830,4.5,"4+","Photo & Video"
0,2251,4.5,"4+","Games"
0,0,0,"12+","Games"
0,0,0,"12+","Games"
0,4013,4.5,"4+","Music"
1.99,6,3,"12+","Games"
0.99,10,3,"4+","Navigation"
0,3355,4,"12+","Entertainment"
0,909,4,"4+","Music"
1.99,66,2.5,"4+","Book"
0,30670,4.5,"4+","Games"
13.99,499,4.5,"4+","Reference"
0,2605,4,"4+","Games"
2.99,67,4,"4+","Education"
0.99,12,4.5,"9+","Games"
3.99,1024,4.5,"4+","Utilities"
0,2853,4,"4+","Games"
0,2659,4.5,"4+","Games"
2.99,1,5,"9+","Games"
4.99,66,4.5,"4+","Productivity"
1.99,376,2.5,"4+","Lifestyle"
0.99,0,0,"9+","Games"
0.99,228,4,"4+","Games"
0,169,4,"4+","Games"
2.99,313,4,"4+","Music"
0.99,16,1.5,"4+","Education"
0,89,5,"4+","Games"
0,0,0,"4+","Games"
3.99,273,3,"4+","Education"
2.99,0,0,"4+","Games"
2.99,0,0,"17+","Utilities"
0,3809,4.5,"12+","Lifestyle"
0,3047,4,"4+","Games"
0,1149,4.5,"4+","Photo & Video"
0,1074,4.5,"4+","Games"
6.99,54,4,"9+","Games"
6.99,109,3.5,"9+","Games"
2.99,15,3,"9+","Games"
4.99,342,4.5,"9+","Games"
0,0,0,"17+","Lifestyle"
0,51,3.5,"9+","Photo & Video"
0,247,2.5,"4+","Entertainment"
1.99,1,4,"4+","Games"
3.99,24,4.5,"4+","Productivity"
0,99,4,"4+","Games"
0,100,2.5,"12+","Games"
0,7609,4,"12+","Games"
0,0,0,"4+","Entertainment"
3.99,3,4.5,"4+","Games"
1.99,22,4,"4+","News"
2.99,35,4.5,"4+","Education"
0,2743,4.5,"12+","Games"
0,0,0,"17+","Games"
0,3323,4,"12+","Games"
0,11696,4.5,"4+","Business"
0,0,0,"17+","Entertainment"
2.99,111,3.5,"12+","Games"
0,13345,4.5,"12+","Games"
0,46,2,"12+","Lifestyle"
1.99,3980,4,"9+","Games"
0,0,0,"12+","Games"
0,63,3.5,"4+","Games"
2.99,0,0,"4+","Games"
0,94,4,"4+","Games"
2.99,885,4.5,"4+","Music"
0,2211,4,"4+","Music"
0.99,5,4.5,"4+","Games"
0,10275,4.5,"4+","Games"
0,1189,4,"9+","Games"
0,0,0,"17+","Games"
0,89,3,"4+","Games"
4.99,12,2.5,"9+","Games"
0,0,0,"17+","Health & Fitness"
0,1660,4.5,"4+","Games"
4.99,270,4.5,"4+","Games"
2.99,46,4.5,"4+","Education"
20.99,1502,4.5,"12+","Games"
9.99,95,2,"4+","Games"
0,62,4.5,"12+","Games"
0,104,4,"12+","Games"
29.99,298,5,"4+","Music"
2.99,187,4.5,"4+","Weather"
0,4668,5,"4+","Health & Fitness"
0,382,3.5,"4+","Education"
0,2373,3.5,"4+","Photo & Video"
0,12326,4.5,"4+","Games"
0,11,3.5,"4+","Games"
1.99,646,5,"4+","Games"
0,1206,4.5,"4+","Games"
0,201,4,"4+","Games"
0,0,0,"4+","Games"
0,611,4.5,"9+","Games"
4.99,160,3.5,"9+","Games"
1.99,40,2.5,"9+","Utilities"
0,0,0,"12+","Games"
0,2094,4.5,"4+","Games"
2.99,7,5,"4+","Education"
3.99,15,3.5,"4+","Book"
2.99,14,4,"4+","Education"
3.99,1075,4.5,"4+","Games"
3.99,1046,4.5,"4+","Games"
0,1017,4.5,"12+","Games"
6.99,83,4,"9+","Games"
0,69,4.5,"4+","Games"
0,989,4,"9+","Games"
0,0,0,"9+","Games"
1.99,1995,4,"12+","Photo & Video"
0,671,4.5,"12+","Games"
0,113,4,"4+","Games"
0,4623,4.5,"9+","Games"
0,719,3,"12+","Social Networking"
0,0,0,"4+","Finance"
0,0,0,"4+","Games"
2.99,1744,4.5,"4+","Education"
0,11100,4,"4+","Games"
0,19,4,"4+","Games"
0,16879,4.5,"12+","Games"
0,313,4.5,"12+","Games"
0.99,15,4.5,"17+","Games"
6.99,81,4,"9+","Games"
0,340,4.5,"4+","Games"
0,78,4.5,"4+","Games"
0,43,3.5,"9+","Games"
0,5,2.5,"4+","Shopping"
0,729,4.5,"12+","Games"
2.99,22,4,"9+","Games"
6.99,123,4.5,"9+","Games"
0,532,4.5,"4+","Games"
0.99,0,0,"4+","Education"
0,105,3.5,"4+","Games"
0,494,4.5,"4+","Travel"
0,1,5,"17+","Games"
4.99,21,4,"4+","Games"
0.99,3229,4.5,"4+","Games"
6.99,75,4.5,"9+","Games"
6.99,76,4,"9+","Games"
1.99,72,3.5,"12+","Games"
6.99,84,4.5,"9+","Games"
0,1416,4.5,"9+","Games"
4.99,6380,4.5,"4+","Lifestyle"
0,3895,4.5,"12+","Entertainment"
0,0,0,"17+","Lifestyle"
2.99,56,3,"4+","Health & Fitness"
0,1086,4.5,"4+","Games"
0,1521,4.5,"9+","Games"
2.99,129,4,"9+","Games"
0,21977,5,"4+","Games"
2.99,17,4.5,"4+","Games"
0.99,40,4.5,"12+","Travel"
0,0,0,"12+","Entertainment"
0,1753,4,"4+","Games"
1.99,35,4.5,"9+","Games"
0,17012,4.5,"12+","Games"
1.99,83,4,"4+","Productivity"
0,93,4.5,"9+","Games"
0,0,0,"9+","Games"
0,117470,4.5,"4+","Games"
0,335,4,"12+","Games"
4.99,127,3.5,"12+","Games"
1.99,7,5,"4+","Games"
1.99,12,4,"4+","Sports"
0,251,2.5,"17+","Games"
0,355,2.5,"12+","Entertainment"
0,0,0,"4+","Weather"
3.99,18,2,"4+","Utilities"
0,67,3.5,"4+","Games"
0,915,3,"4+","Music"
1.99,99,4,"4+","Games"
0,38571,4.5,"4+","Games"
0.99,1,4,"9+","Entertainment"
0.99,559,4,"9+","Games"
0,58,2.5,"4+","Games"
0,5448,4.5,"4+","Shopping"
2.99,22,4,"4+","Education"
0,20,4.5,"4+","Games"
0,7,4,"4+","Games"
0,24057,4.5,"12+","Games"
3.99,366,4.5,"4+","Photo & Video"
0,0,0,"4+","Games"
0,5,4,"12+","Book"
0,190,4.5,"9+","Games"
0,328,4,"4+","Games"
0,32395,4,"4+","Games"
2.99,359,4.5,"4+","Games"
0,4267,4.5,"4+","Photo & Video"
1.99,59,2.5,"17+","Entertainment"
0,33,4,"4+","Games"
0,140,3.5,"4+","Games"
0,0,0,"17+","Entertainment"
0,404,4,"9+","Games"
0,110,3,"4+","Games"
0,343,4,"9+","Games"
0,84,4,"4+","Games"
0,151,4,"4+","Games"
0,258,4,"4+","Games"
2.99,13,4.5,"9+","Games"
6.99,41,4.5,"9+","Games"
9.99,15,4,"4+","Education"
0,0,0,"17+","Entertainment"
1.99,22,3,"4+","Education"
0,38,4,"4+","Education"
2.99,0,0,"9+","Games"
0,19199,4.5,"4+","Games"
0.99,0,0,"17+","Travel"
3.99,375,4.5,"4+","Photo & Video"
0,4499,4,"4+","Games"
3.99,63,4.5,"12+","Games"
4.99,21,3,"4+","Education"
2.99,3,4.5,"4+","Education"
6.99,88,4.5,"9+","Games"
0,16,4.5,"9+","Games"
0,26,4,"9+","Games"
0,526,3,"12+","Games"
0,539,4.5,"4+","Games"
13.99,134,4.5,"9+","Games"
2.99,77,3,"4+","Games"
0,709,3.5,"12+","Games"
0.99,50,4.5,"4+","Games"
0,81,3.5,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"12+","Book"
0,84,4,"4+","Education"
0,2758,4.5,"9+","Games"
0,3,5,"4+","Photo & Video"
0.99,0,0,"4+","Education"
0,0,0,"9+","Games"
0,257,3.5,"12+","Sports"
0,0,0,"4+","Games"
0,3788,3.5,"4+","Health & Fitness"
9.99,93,4.5,"17+","Productivity"
0,256,4,"9+","Games"
0,0,0,"17+","Entertainment"
2.99,90,2.5,"4+","Photo & Video"
0,329,2,"12+","Entertainment"
2.99,78,5,"4+","Health & Fitness"
2.99,296,4,"12+","Games"
0,0,0,"4+","Games"
0,692,4.5,"17+","News"
0,853,4.5,"4+","Games"
0,0,0,"12+","Games"
1.99,2718,4.5,"4+","Entertainment"
0,223,4,"4+","Games"
1.99,31,5,"4+","Sports"
2.99,122,4.5,"4+","Entertainment"
1.99,44,4.5,"12+","Games"
0,280,3,"4+","Entertainment"
1.99,28,4.5,"4+","Games"
0,40,3,"4+","Health & Fitness"
1.99,55,5,"4+","Games"
0,1,5,"4+","Games"
0,21,2,"4+","Games"
0,372,4,"4+","Education"
0,7177,5,"12+","Games"
6.99,66,4,"9+","Games"
0,25834,4.5,"12+","Games"
0,738,4.5,"9+","Games"
0,347,4,"12+","Games"
2.99,49,3,"4+","Education"
0,10701,4.5,"12+","Games"
4.99,64,3.5,"4+","Social Networking"
1.99,0,0,"4+","Business"
1.99,17,4,"4+","Education"
9.99,17,4,"4+","Utilities"
0,5217,4,"9+","Games"
0,0,0,"4+","Photo & Video"
1.99,188,4.5,"4+","Games"
0,20,4.5,"9+","Games"
0,687,4,"4+","Games"
0,10,1,"4+","Sports"
0,6,4.5,"4+","Lifestyle"
1.99,32,5,"4+","Sports"
0,6083,4,"4+","Entertainment"
0.99,0,0,"4+","Games"
0,2250,4.5,"9+","Games"
0,0,0,"12+","Games"
2.99,17,3.5,"12+","Games"
0,438,4,"4+","Games"
0,0,0,"4+","Education"
0.99,0,0,"4+","Education"
0,0,0,"9+","Games"
0,650,4.5,"4+","Games"
2.99,253,3.5,"4+","Weather"
0,29548,4,"4+","Games"
0,1310,4.5,"4+","Games"
0.99,0,0,"4+","Utilities"
3.99,148,5,"9+","Games"
0,303,4,"4+","Games"
0.99,42,5,"12+","Games"
24.99,0,0,"4+","Utilities"
0,0,0,"12+","Games"
2.99,11,4,"4+","Education"
0,2,4.5,"4+","Games"
0.99,93,4.5,"4+","Games"
0,409,4.5,"4+","Games"
0,5,3,"4+","Education"
0,91,3.5,"4+","Games"
0,195,3.5,"4+","Games"
6.99,109,4,"9+","Games"
1.99,61,4.5,"4+","Games"
0,0,0,"4+","Games"
0,37,3.5,"4+","Lifestyle"
0.99,0,0,"9+","Games"
0,266921,4.5,"9+","Games"
0,19,4.5,"4+","Games"
6.99,115,4.5,"9+","Games"
6.99,65,4,"9+","Games"
5.99,118,3.5,"12+","Games"
0,1918,2,"12+","Social Networking"
2.99,10,4,"4+","Education"
3.99,11,4.5,"4+","Education"
0,238,4.5,"4+","Games"
0,12,2.5,"9+","Education"
0,145043,4.5,"4+","Games"
6.99,69,4,"9+","Games"
2.99,156,3.5,"4+","Education"
0,855,4.5,"4+","Games"
0.99,4,2,"12+","Games"
0,0,0,"4+","Education"
0,0,0,"4+","Games"
0,144,4,"4+","Games"
0,5934,4.5,"4+","Productivity"
1.99,54,5,"4+","Sports"
0,319,3.5,"12+","Music"
0,2288,2.5,"12+","Entertainment"
0,0,0,"17+","Games"
0,0,0,"17+","Photo & Video"
2.99,6,4,"4+","Education"
0,158,3,"4+","Social Networking"
1.99,1656,4.5,"9+","Games"
0,0,0,"12+","Games"
1.99,119,4,"4+","Games"
0,0,0,"4+","Book"
0,0,0,"12+","Games"
0,1104,4.5,"12+","Medical"
4.99,60,4,"12+","Games"
3.99,16,4.5,"4+","Book"
0,473,4.5,"4+","Games"
0,1999,1.5,"4+","Lifestyle"
0,31,3.5,"4+","Games"
0.99,27,2,"4+","Utilities"
14.99,108,5,"4+","Reference"
2.99,450,4,"9+","Games"
3.99,27,3.5,"4+","Games"
0,2114,4.5,"4+","Games"
0,1946,4.5,"9+","Games"
6.99,78,4,"9+","Games"
0,40619,4,"4+","Games"
4.99,203,4.5,"4+","Photo & Video"
0,8,4.5,"4+","Games"
0,1,4,"4+","Games"
0,0,0,"12+","Games"
18.99,79,5,"4+","Music"
0,17867,4.5,"4+","Games"
0,477,4,"17+","Utilities"
0.99,0,0,"12+","Games"
0.99,1,5,"4+","Navigation"
2.99,37,4,"12+","Games"
0,105,4,"4+","Games"
0.99,528,3.5,"12+","Entertainment"
0.99,6,3,"4+","Lifestyle"
6.99,68,4.5,"9+","Games"
0,0,0,"9+","Entertainment"
7.99,0,0,"12+","Games"
0,0,0,"17+","Social Networking"
0,0,0,"17+","Finance"
0,153,4.5,"12+","Entertainment"
0,979,3,"17+","Entertainment"
0,8,5,"4+","Shopping"
0.99,9,4,"12+","Games"
0,451,3.5,"12+","Games"
19.99,493,4.5,"4+","Music"
0,2908,4,"12+","Games"
0,9068,4,"4+","Food & Drink"
2.99,5,4.5,"4+","Health & Fitness"
0.99,67,2.5,"4+","Games"
0,1,1,"4+","Sports"
1.99,10,4.5,"4+","Games"
0.99,66,4.5,"9+","Games"
0,375,4,"4+","Weather"
0,0,0,"12+","Games"
1.99,0,0,"4+","Health & Fitness"
0,15,5,"9+","Games"
0,91,4.5,"4+","Games"
0,522,4.5,"4+","Games"
0,2645,4.5,"4+","Games"
0,805,4.5,"4+","Games"
0,839,4,"4+","Games"
0,2556,4.5,"4+","Games"
0,3130,4.5,"4+","Games"
0,813,4.5,"4+","Games"
0,6,4,"4+","Finance"
0,1,5,"12+","Games"
0,11828,4.5,"4+","Entertainment"
0,1781,4.5,"4+","Games"
2.99,28,4.5,"4+","Games"
1.99,127,4,"4+","Education"
6.99,86,4.5,"9+","Games"
0,0,0,"17+","Games"
0,0,0,"17+","Games"
0,38159,4.5,"17+","Games"
0,7,3,"4+","Games"
0,510,4,"4+","Games"
0,8054,4.5,"9+","Games"
2.99,395,4.5,"4+","Education"
0,11123,4.5,"4+","Games"
6.99,86,4,"9+","Games"
6.99,77,4.5,"9+","Games"
0,0,0,"4+","Games"
0,1340,5,"4+","Entertainment"
0,0,0,"17+","Shopping"
0,0,0,"17+","Games"
0,298,4,"4+","Games"
0,16259,4.5,"4+","Games"
0,13664,4.5,"12+","Games"
0,11325,5,"12+","Games"
0,597,4,"9+","Games"
0,399,4.5,"4+","Games"
0,11034,4.5,"4+","Games"
0,32,4,"4+","Education"
0,1,5,"4+","Games"
0,422,4.5,"4+","Games"
0,288,4.5,"4+","Music"
0,1722,4.5,"4+","Games"
0,17865,4,"4+","Food & Drink"
6.99,56,3,"9+","Games"
0,27,4.5,"12+","Food & Drink"
1.99,55,4.5,"17+","Entertainment"
0.99,96,4.5,"4+","Photo & Video"
22.99,159,3.5,"4+","Photo & Video"
0,0,0,"4+","Games"
0,125,3.5,"4+","Games"
0,150,2.5,"4+","Games"
0,2,4,"4+","Games"
0,0,0,"9+","Games"
0,29,2.5,"4+","Entertainment"
0,0,0,"12+","Games"
2.99,67,2,"4+","Games"
1.99,75,4,"9+","Games"
0,6872,4.5,"4+","Games"
2.99,122,4.5,"4+","Entertainment"
2.99,17,4.5,"4+","Photo & Video"
0,106,4.5,"4+","Games"
0,57,1.5,"4+","Finance"
0,1662,4.5,"4+","Games"
0.99,9,2,"9+","Games"
0,1225,4.5,"12+","Games"
0,2381,4.5,"4+","Games"
0,434,1.5,"4+","Finance"
0,6,4.5,"12+","Games"
0,3120,4,"4+","Games"
2.99,17,3,"4+","Games"
0.99,10,4.5,"4+","Weather"
4.99,86,3.5,"9+","Games"
6.99,89,4.5,"9+","Games"
6.99,24,4.5,"9+","Games"
1.99,235,5,"12+","Games"
0,0,0,"4+","Games"
1.99,66,3.5,"4+","Games"
0.99,27,4,"12+","Games"
0,161,4.5,"4+","Games"
0,127,4,"4+","Games"
2.99,85,2.5,"4+","Entertainment"
2.99,30,2.5,"4+","Entertainment"
0,1192,4.5,"12+","Games"
3.99,175,5,"9+","Games"
0,1492,5,"12+","Entertainment"
4.99,70,4,"4+","Productivity"
1.99,46,4,"4+","Photo & Video"
6.99,0,0,"4+","Music"
0,7367,4.5,"4+","Games"
1.99,15,3,"4+","Weather"
0,366,4.5,"9+","Games"
0,23148,5,"12+","Games"
0,1738,4.5,"12+","Games"
0,1,5,"4+","Games"
0,0,0,"4+","Games"
0,5,3,"12+","Food & Drink"
0,0,0,"17+","Sports"
0,903,1.5,"12+","Games"
0,441,3.5,"4+","Games"
0,0,0,"4+","Games"
0,135,2,"4+","Sports"
1.99,1156,4.5,"4+","Book"
0,439,4,"9+","Games"
4.99,1068,4,"4+","Games"
0,187,3,"4+","Entertainment"
1.99,19,4,"4+","Games"
2.99,9,4.5,"4+","Games"
0,46,2.5,"4+","Music"
1.99,118,4,"4+","Games"
0,265,4.5,"4+","Games"
0,94,3.5,"4+","Games"
0,260,4,"4+","Games"
0,303,4,"4+","Games"
0,314,4,"4+","Games"
5.99,1,5,"4+","Entertainment"
5.99,0,0,"9+","Entertainment"
0,705,4,"4+","Games"
0,885,4.5,"17+","Social Networking"
0,1722,4.5,"9+","Games"
0,17376,4,"9+","Games"
0,689,4,"4+","Games"
6.99,1460,3.5,"17+","Games"
0,938,4.5,"4+","Photo & Video"
5.99,0,0,"4+","Games"
0,360,4.5,"4+","Games"
0,814,4.5,"4+","Games"
0,453,4,"4+","Games"
0,1701,4.5,"4+","Games"
0,21,4,"12+","Entertainment"
1.99,10,3.5,"9+","Games"
0,829,4.5,"9+","Games"
2.99,67,4,"4+","Photo & Video"
0,23967,4.5,"4+","Entertainment"
0,0,0,"12+","Book"
0,0,0,"17+","Book"
0,1195,4,"4+","Games"
0,1632,4.5,"12+","Games"
0,0,0,"4+","Games"
0,0,0,"9+","Games"
0.99,2,4,"4+","Photo & Video"
0,2740,4.5,"9+","Games"
0,804,4.5,"9+","Games"
1.99,166,3.5,"4+","Games"
0,0,0,"4+","Education"
3.99,83,5,"4+","Games"
0,524,4.5,"4+","Games"
2.99,791,4.5,"4+","Health & Fitness"
0,0,0,"9+","Games"
0,724,4.5,"4+","Games"
0.99,82,4,"9+","Games"
0,0,0,"9+","Games"
0,117,3.5,"4+","Games"
0,179,4,"4+","Games"
0,48,3,"4+","Games"
0.99,0,0,"17+","Games"
0.99,11,4,"9+","Games"
4.99,1492,5,"4+","Lifestyle"
0,469,4.5,"4+","Games"
0,1736,4.5,"12+","Entertainment"
0,0,0,"12+","Games"
0,6183,4,"9+","Games"
4.99,627,4,"17+","Games"
0.99,254,4,"12+","Games"
0.99,53,4,"12+","Games"
0,0,0,"4+","Games"
0,215,4,"4+","Games"
0,600,4.5,"9+","Games"
0,111,4,"9+","Games"
0,103,4.5,"4+","Games"
0,22,5,"4+","Health & Fitness"
0.99,0,0,"4+","Sports"
1.99,76,4,"4+","Games"
6.99,86,4.5,"9+","Games"
0,1623,4.5,"4+","Games"
1.99,12,4.5,"4+","Games"
0,1,5,"12+","Games"
0,0,0,"17+","Entertainment"
0,0,0,"17+","Book"
0,9,4.5,"17+","Book"
0,171,3.5,"4+","Games"
0,0,0,"17+","Medical"
0,8013,4.5,"4+","Games"
0.99,0,0,"4+","Entertainment"
2.99,83,4,"4+","Games"
2.99,41,5,"4+","Education"
0,67560,4.5,"17+","News"
0,1,4,"4+","Games"
13.99,13,4,"4+","Utilities"
0,0,0,"4+","Games"
4.99,46,4,"4+","Games"
0,4549,4.5,"4+","Games"
0,421,4.5,"4+","Games"
0,375,4,"4+","Photo & Video"
0,650,5,"9+","Games"
0,0,0,"17+","Book"
0,7,3.5,"4+","Education"
0,106,4,"4+","Games"
0,0,0,"9+","Book"
0,353,4.5,"4+","Games"
0,1760,4.5,"4+","Health & Fitness"
6.99,1726,4.5,"4+","Travel"
1.99,11,4.5,"9+","Education"
4.99,408,4.5,"9+","Games"
0,151,4,"12+","Games"
0,0,0,"12+","Games"
0,0,0,"4+","Games"
0,12982,4.5,"9+","Photo & Video"
2.99,53,4.5,"4+","Education"
9.99,115,3.5,"9+","Games"
0,0,0,"9+","Entertainment"
3.99,31,2,"4+","Games"
0,1,1,"4+","Photo & Video"
0,111,3.5,"4+","Games"
0,0,0,"4+","Games"
0.99,53,4.5,"9+","Games"
0,0,0,"17+","Lifestyle"
4.99,0,0,"4+","Games"
0,691,4.5,"4+","Games"
0,1375,4,"4+","Music"
0,0,0,"4+","Lifestyle"
6.99,33,3,"9+","Games"
0,52,4,"4+","Games"
9.99,244,4,"4+","Games"
2.99,185,2.5,"4+","Games"
3.99,17,4.5,"4+","Book"
6.99,67,4.5,"9+","Games"
0,42,2,"4+","Entertainment"
0,0,0,"9+","Games"
0,0,0,"4+","Games"
0,3,5,"17+","Games"
0,1,5,"9+","Book"
0,3991,4,"12+","Social Networking"
0,70,4,"4+","Games"
0,132,4.5,"4+","Games"
0,244,3,"12+","Games"
0,4009,4.5,"4+","Games"
0,99,4,"4+","Games"
0,1257,4.5,"4+","Games"
6.99,66,4.5,"9+","Games"
0,7518,4.5,"12+","Games"
3.99,2491,5,"4+","Health & Fitness"
0,2886,4.5,"9+","Games"
0,69,5,"4+","Games"
0.99,27,4.5,"9+","Games"
0,0,0,"12+","Games"
0,0,0,"4+","Games"
3.99,110,4,"4+","Productivity"
1.99,1030,4,"4+","Entertainment"
0,682,3,"4+","Social Networking"
0,1,5,"4+","Games"
0,0,0,"4+","Games"
0,1,5,"17+","Games"
3.99,187,4,"4+","Utilities"
0,0,0,"4+","Entertainment"
0,12077,5,"4+","Games"
0,0,0,"9+","Games"
0,490,4,"4+","Games"
0,181,4,"4+","Games"
1.99,87,3.5,"4+","Entertainment"
4.99,137,4.5,"9+","Games"
0,0,0,"12+","Entertainment"
0,343,3.5,"12+","Games"
0,58,4,"4+","Games"
3.99,10,4.5,"4+","Book"
0,0,0,"17+","Entertainment"
1.99,8,4,"4+","Games"
0,8,4.5,"12+","Book"
1.99,23,4.5,"4+","Games"
0,10,2,"12+","Entertainment"
3.99,12,4.5,"4+","Book"
1.99,7,3,"4+","Productivity"
0,98,4.5,"4+","Games"
4.99,52,4.5,"4+","Education"
0,19067,4,"4+","Games"
0,2159,4.5,"12+","Photo & Video"
1.99,169,4.5,"4+","Photo & Video"
0,8271,4.5,"9+","Games"
0,6282,5,"12+","Games"
0,0,0,"4+","Games"
5.99,0,0,"9+","Entertainment"
3.99,1,4,"9+","Games"
0,2,5,"4+","Games"
0,0,0,"12+","Games"
3.99,28,3,"4+","Games"
0.99,4,1,"4+","Medical"
1.99,0,0,"17+","Entertainment"
0,416,4,"4+","Games"
0,2459,4.5,"4+","Health & Fitness"
0,727,4,"12+","Social Networking"
0,1631,4.5,"4+","Games"
1.99,9,4.5,"4+","Entertainment"
0,64,3.5,"9+","Games"
2.99,4062,2.5,"17+","Entertainment"
0,0,0,"4+","Book"
0,1,5,"17+","Games"
0,1419,4.5,"12+","Games"
0,0,0,"4+","Games"
0,0,0,"9+","Games"
0,36355,5,"12+","Games"
0,6,5,"4+","Games"
0,6700,4.5,"4+","Photo & Video"
0,0,0,"12+","Games"
0,23556,4.5,"4+","Games"
2.99,38,2.5,"9+","Lifestyle"
0,17,5,"9+","Games"
0,0,0,"17+","Social Networking"
0,0,0,"4+","Book"
2.99,81,3.5,"12+","Games"
0,15876,4.5,"4+","Games"
0,35570,5,"9+","Games"
0,0,0,"4+","Games"
0.99,194,4.5,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"4+","Games"
0,0,0,"12+","Social Networking"
0,9,4,"4+","Games"
2.99,166,3.5,"4+","Games"
0.99,52,4.5,"12+","Travel"
0,3413,4.5,"17+","Games"
0,10,5,"4+","Productivity"
0,2602,4,"4+","Games"
0,62,4.5,"12+","Games"
0,998,4,"9+","Games"
0,0,0,"4+","Games"
0,0,0,"4+","Games"
0,168,4,"4+","Games"
0,6286,4.5,"4+","Games"
2.99,161,4.5,"9+","Games"
0,0,0,"9+","Games"
0,233,5,"4+","Games"
0,193,5,"9+","Entertainment"
2.99,0,0,"4+","Games"
0.99,3,1.5,"4+","Utilities"
0,52,5,"4+","Entertainment"
1.99,13,3.5,"4+","Music"
0,1200,4.5,"4+","Entertainment"
6.99,88,4,"9+","Games"
6.99,55,3,"9+","Games"
6.99,47,4,"9+","Games"
6.99,256,5,"9+","Games"
1.99,97,4,"12+","Games"
0,0,0,"12+","Lifestyle"
2.99,2,5,"4+","Education"
1.99,31,2.5,"4+","Lifestyle"
0,2,3,"4+","Games"
0,513,4,"4+","Lifestyle"
0,49,3,"9+","Games"
0,913,4.5,"4+","Games"
0,21,4,"12+","Entertainment"
0,0,0,"17+","Finance"
0,0,0,"17+","Social Networking"
0,9,4,"4+","Games"
0,667,4,"4+","Games"
0,470,4.5,"4+","Games"
0,191,4.5,"9+","Games"
1.99,0,0,"4+","Education"
0,55,4,"4+","Games"
0,0,0,"12+","Games"
2.99,186,4.5,"4+","Education"
0,0,0,"9+","Book"
6.99,16,3.5,"4+","Entertainment"
1.99,856,3,"9+","Entertainment"
1.99,21,1.5,"4+","Lifestyle"
0,58,4,"4+","Games"
0,0,0,"12+","Games"
0,1380,4.5,"12+","Games"
0,0,0,"4+","Book"
0,1091,4,"12+","Games"
0.99,70,2,"17+","Utilities"
0.99,0,0,"12+","Utilities"
0,1173,4.5,"4+","Games"
0.99,0,0,"17+","Games"
0,17865,4.5,"4+","Games"
0.99,0,0,"4+","Games"
0,72,3,"4+","Games"
0,387,4.5,"4+","Games"
0.99,0,0,"4+","Sports"
0,1523,4.5,"4+","Games"
0,0,0,"4+","Games"
0.99,166,5,"9+","Games"
0,0,0,"4+","Book"
0,475,4.5,"12+","Games"
3.99,21,5,"17+","Games"
0,0,0,"12+","Games"
5.99,15,5,"4+","Music"
2.99,0,0,"4+","Games"
0,239,4,"12+","Games"
0,1799,4,"4+","Photo & Video"
0.99,732,4,"4+","Games"
0,4544,4.5,"9+","Games"
0,39,4,"4+","Games"
0,15,4.5,"4+","Education"
0,0,0,"17+","Social Networking"
0,0,0,"17+","Social Networking"
0,0,0,"4+","Games"
0.99,12,2,"4+","Games"
2.99,106,4,"12+","Games"
1.99,9752,4.5,"4+","Games"
0,109,4,"4+","Games"
1.99,0,0,"4+","Productivity"
0,33698,4.5,"12+","Games"
0,122,3.5,"9+","Games"
0,2088,4.5,"9+","Games"
