"track_name","size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
"Bakery Story 2",173878272,0,5753,1991,4,4,"4+","Games",38,5,1
"METAL SLUG ATTACK",106136576,0,1324,10,4.5,4,"12+","Games",38,5,2
"Zen Brush 2",69114880,2.99,114,0,4.5,0,"4+","Entertainment",37,5,2
"Don't Starve: Pocket Edition",403637248,4.99,3742,236,4,4.5,"9+","Games",37,1,1
"口袋苍穹-首日送萧炎，重返斗气大陆",156032000,0,0,0,0,0,"17+","Games",40,5,1
"全民坦克联盟—坦克帝国官方正版",124522496,0,7,0,4.5,0,"4+","Games",40,5,1
"Cat Kitty Kitten Coloring Pages - Free Girl Games",39411712,0,10278,873,4.5,4.5,"4+","Games",43,5,2
"Tropical Wars - Pirate Battles",110904320,0,1465,45,4.5,4.5,"12+","Games",38,5,5
"网商银行",107292672,0,0,0,0,0,"4+","Finance",38,0,1
"Video Smith - A Powerful video editing tool set",39056384,0,1,1,5,5,"4+","Photo & Video",37,0,2
"_PRISM",400202752,2.99,648,330,4.5,4.5,"4+","Games",40,5,1
"Hoodclips",15900672,0,346,23,4,3,"17+","Entertainment",37,5,1
"Star Cheerleader - High School Tryouts",222483456,0,263,53,4,4,"4+","Games",38,5,11
"Heroki",373096448,4.99,225,37,4,4.5,"9+","Games",37,5,1
"KSI Unleashed",456900608,0,854,44,5,5,"17+","Games",37,5,1
"Peanuts: Snoopy's Town Tale",95766528,0,4260,4,3.5,5,"4+","Games",38,5,45
"SelfieCity",71816192,0,252,1,5,5,"4+","Photo & Video",37,0,5
"Fontmania - Add Artworks & Text to Your Photos!",37767168,4.99,1249,306,4.5,4.5,"4+","Photo & Video",37,5,11
"Sago Mini Trucks and Diggers",109857792,2.99,37,7,4,4.5,"4+","Education",38,5,1
"Monkey Preschool Animals",126582784,2.99,5,5,4.5,4.5,"4+","Education",40,4,1
"Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim",295681024,0,199,199,4,4,"4+","Games",38,5,1
"操作しやすいナンプレ！目に優しい パズルゲーム 800問",65695744,0,0,0,0,0,"4+","Games",38,5,2
"Pokémon Shuffle Mobile",106076160,0,5805,560,4.5,5,"4+","Games",38,3,7
"BuriedTown - World's First Doomsday Survival Themed Game",60974080,0.99,118,26,4,4.5,"9+","Games",40,5,13
"Tank Battle: Blitzkrieg",217393152,1.99,19,1,3.5,5,"12+","Games",38,5,1
"A Color Story",39306240,0,2436,629,4.5,5,"4+","Photo & Video",37,5,1
"USPS StampApp for iPad",47478784,9.99,15,4,2.5,3,"4+","Reference",24,5,1
"ZAKER 专业版",75351040,0.99,0,0,0,0,"12+","News",37,0,3
"PAW Patrol Pups to the Rescue",757837824,1.99,22,4,2.5,2,"4+","Education",38,0,1
"PAW Patrol Pups to the Rescue HD",757911552,1.99,142,30,3,3.5,"4+","Education",24,5,1
"シロクマ先生のゆるくない英文法",224096256,11.99,0,0,0,0,"4+","Education",38,4,1
"麻雀物語３ 役満乱舞の究極大戦",2170589184,9.99,0,0,0,0,"12+","Games",40,0,2
"Circle Swing",8642560,0,2,2,3.5,3.5,"4+","Games",40,3,1
"Paper Train: Traffic",111042560,0.99,20,20,4,4,"4+","Games",35,4,1
"Shapes & Colors Learning Kids Games for girls 2 +",182903808,2.99,0,0,0,0,"4+","Games",40,1,9
"360 Degree",332068864,0,1460,7,4.5,4.5,"4+","Games",38,5,21
"Marry Me - Perfect Wedding Day!",201636864,0,795,43,4,4.5,"4+","Games",38,5,10
"Bear",29283328,0,891,7,4.5,4.5,"4+","Productivity",37,5,11
"ipsy - Makeup, subscription and beauty tips",35611648,0,17489,729,5,5,"4+","Lifestyle",37,5,1
"How the Grinch Stole Christmas! - Read & Play",62609408,3.99,49,22,4.5,4.5,"4+","Book",37,5,1
"Gigglebug's Face Race",191375360,2.99,44,7,3.5,3.5,"4+","Education",38,5,3
"Trick Shot",105433088,1.99,816,339,4.5,4.5,"4+","Games",38,5,1
"Viva™ Slots Las Vegas Classic Casino Games",167431168,0,58738,2560,4.5,5,"12+","Games",38,5,1
"Battle Golf",48627712,0,455,27,4,3.5,"9+","Games",37,5,1
"Stash Invest: Investing & Financial Education",110992384,0,1655,91,4,4.5,"4+","Finance",37,0,1
"Haywire Hospital",503320576,0,285,2,4.5,3.5,"12+","Games",38,5,4
"Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle",57844736,0,0,0,0,0,"4+","Games",40,3,1
"クリアした奴マジ天才",33636352,0,0,0,0,0,"4+","Games",40,5,2
"Kuro no Sekai - It's a Darkness World",90811392,0,0,0,0,0,"9+","Games",40,4,2
"Octodad: Dadliest Catch",303450112,4.99,1752,886,4,4,"9+","Games",37,5,8
"Transformers Rescue Bots: Save Griffin Rock",1491860480,3.99,47,7,2.5,3.5,"4+","Book",37,5,1
"YouTube Music",114122752,0,7109,48,3.5,3,"17+","Music",37,0,1
"Disney Emoji Blitz",257001472,0,41036,500,4.5,4.5,"4+","Games",37,5,10
"Skylanders SuperChargers",1322848256,0,1296,441,4,4,"9+","Games",35,5,1
"Osmo Numbers",205487104,0,52,1,4,5,"4+","Games",24,5,12
"Space Grunts",61841408,3.99,58,3,4,4,"12+","Games",38,5,1
"Color•多彩手帐",81757184,0,485,18,5,4.5,"9+","Lifestyle",37,5,10
"Ultimate Fox Simulator",139665408,0.99,1112,1035,4,4,"9+","Games",40,5,1
"Dictionnaire Le Robert Mobile : 4 en 1",69587968,7.99,1,1,5,5,"4+","Reference",38,5,1
"boohoo.com",14284800,0,655,9,4.5,2,"4+","Shopping",37,5,1
"Tweetbot 4 for Twitter",12481536,9.99,2213,58,4,3.5,"17+","Social Networking",37,5,7
"Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full)",1488330752,6.99,9,9,4.5,4.5,"9+","Games",24,5,4
"Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full)",1279516672,2.99,4,4,3,3,"9+","Games",38,0,4
"DinoTrek VR Experience",498358272,0.99,73,57,4,3.5,"4+","Entertainment",25,0,1
"Game Studio Tycoon 2: Next Gen Developer",249491456,3.99,110,110,4,4,"4+","Games",37,4,1
"激ムズ！ねこじゃんぷ２",49191936,0,1,1,5,5,"9+","Games",38,3,4
"Lost in Harmony",207105024,0,1002,79,4.5,4,"9+","Games",37,5,17
"Athletics 2: Summer Sports - Free",243888128,0,2541,2541,4.5,4.5,"4+","Games",37,5,1
"Flow Speed Control ● Professional Edition",104204288,1.99,83,36,4.5,4.5,"4+","Photo & Video",37,5,21
"Little Nugget® - capture pregnancy & baby pics",76221440,2.99,4006,18,4.5,4.5,"4+","Photo & Video",37,0,1
"Hey Duggee: The Big Badge App",177739776,2.99,11,5,4,3.5,"4+","Games",43,5,1
"Moodnotes - Thought Journal / Mood Diary",54482944,3.99,625,154,5,5,"12+","Health & Fitness",37,0,1
"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",169833472,2.99,128,22,4,4,"4+","Utilities",37,5,1
"Simply Piano by JoyTunes - Learn & play piano",185430016,0,2925,88,4.5,4.5,"4+","Education",37,5,11
"V LIVE - Broadcasting App",84481024,0,937,32,3.5,3.5,"4+","Entertainment",37,0,8
"Rayman Classic",191037440,0,293,147,4.5,4,"9+","Games",38,5,10
"The Martian: Official Game",74873856,0.99,259,96,4,3.5,"9+","Games",37,5,3
"House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full)",1170735104,6.99,75,75,3.5,3.5,"9+","Games",24,5,4
"戦え！プリンセスドール",69612544,0,0,0,0,0,"17+","Games",40,5,1
"Smashy Road: Wanted",200108032,0,53162,1339,4.5,4,"9+","Games",40,5,1
"Colorfly : Coloring Book for Adults - Free Games",61465600,0,21472,245,4.5,4.5,"4+","Games",40,5,3
"Team USA App",42460160,0,101,3,2.5,4,"4+","Sports",37,4,1
"MyDx One: Find a Strain that Works for You",38659072,0,29,1,4,5,"17+","Medical",38,5,1
"DragonSoul RPG",212710400,0,7681,15,4.5,3,"9+","Games",38,5,17
"VERSUS: The Lost Ones",41671680,3.99,423,120,5,5,"12+","Games",38,5,1
"Deus Ex GO - Puzzle Challenge",293599232,4.99,1385,176,4.5,4.5,"12+","Games",37,5,10
"MINE［マイン］ファッション/コーディネート動画アプリ",54054912,0,0,0,0,0,"4+","Catalogs",37,5,2
"wetter.com",192418816,0,0,0,0,0,"4+","Weather",37,5,2
"Cloud Chasers - A Journey of Hope",277534720,3.99,36,4,3.5,4.5,"12+","Games",37,5,1
"League of Stickmen VIP Edition",192278528,1.99,391,15,4.5,4.5,"9+","Games",38,5,5
"Asymmetric",76766208,1.99,0,0,0,0,"4+","Games",37,5,5
"ColorArt: Coloring Book For Adults",90105856,0,15797,239,4.5,4.5,"4+","Entertainment",37,5,1
"KOMRAD",69795840,0,94,83,4.5,4.5,"9+","Games",37,4,1
"Pinball Breaker Forever",34252800,0,190,26,4.5,4,"4+","Games",37,5,2
"Dust: An Elysian Tail",977829888,5.99,884,446,4.5,5,"9+","Games",38,4,1
"C CHANNEL -Watch tips & tricks videos for girls",58049536,0,21,0,5,0,"12+","Photo & Video",37,0,8
"Superhero Girl Salon: Kids Makeup and Dressup Game",95607808,1.99,16,3,4.5,4.5,"4+","Games",40,5,1
"Bob's Burgers Pinball",48860160,1.99,43,39,4.5,4.5,"4+","Games",38,3,1
"Shopkins Magazine - once you shop…you can’t stop!",19676160,0.99,129,10,3,4,"4+","Games",38,5,1
"片手キーボードPRO",105982976,2.99,0,0,0,0,"4+","Utilities",37,5,1
"I Keep Having This Dream",69058560,1.99,79,35,4.5,4.5,"9+","Games",40,4,1
"Tangled Up! - Valentine Special",191583232,0,16,1,4,5,"4+","Games",43,5,7
"FINAL FANTASY VII",1938644992,15.99,1421,228,4,4,"12+","Games",37,5,5
"Bridge Constructor Stunts",140593152,1.99,75,17,4,4,"4+","Games",38,5,13
"Circa Infinity",138744832,1.99,56,24,5,5,"9+","Games",43,5,1
"Gogo Entertainment",16390144,0,1482,29,2,2.5,"12+","Travel",37,3,4
"Attack Heroes",915254272,0.99,12,0,5,0,"9+","Games",37,5,1
"a. - Physical Simulation Puzzle Game",49728512,0,2,2,5,5,"4+","Games",40,4,2
"Cat-A-Pult: Endless stacking of 8-bit kittens",100000768,0,141,1,4,5,"4+","Games",38,5,1
"Dawn of Gods",230893568,0,833,45,4.5,4,"9+","Games",40,1,33
"SPL-T",110900224,2.99,124,63,4,4,"4+","Games",38,3,12
"狼人之夜",30931968,0.99,15,3,4.5,5,"12+","Social Networking",37,5,1
"Witches' Legacy: The Dark Throne HD (Full)",2116109312,6.99,52,52,3,3,"9+","Games",24,5,4
"Fear for Sale: Endless Voyage HD - A Mystery Hidden Object Game (Full)",1921634304,6.99,66,66,4,4,"9+","Games",24,5,5
"Nebraska Huskers for iPad 2015",31588352,9.99,2,2,1,1,"4+","Sports",24,5,1
"Exodus",40820736,0,62,20,3,4,"4+","Games",40,5,1
"Maim Street",174329856,0,99,59,4.5,4.5,"12+","Games",37,5,1
"Sorted - Quickly Organise Your Day",101574656,7.99,69,6,4,4.5,"4+","Productivity",35,5,7
"SNOW - Selfie, Motion sticker, Fun camera",119274496,0,1115,2,4,2.5,"4+","Photo & Video",37,0,5
"Beat da Beat",262926336,0.99,301,180,5,5,"9+","Games",40,4,1
"Zombie Anarchy: Survival Strategy Game",255653888,0,1768,83,4.5,4,"17+","Games",37,5,15
"Periodic Table Chemistry",34300928,6.99,0,0,0,0,"4+","Education",37,5,1
"Infinite Skater",257843200,0,360,100,4,3.5,"4+","Games",38,5,1
"Land Sliders",124692480,0,4142,366,4.5,4.5,"9+","Games",38,5,14
"アイドルの姫　-わたしの青春マテリアル-",105643008,0,0,0,0,0,"4+","Games",38,0,1
"Fruit Pop! Puzzles in Paradise - Fruit Pop Sequel",155375616,0,261,9,4.5,4.5,"4+","Games",38,5,1
"开挂江湖-Q版武侠挂机",98246656,0,0,0,0,0,"9+","Games",40,5,1
"Women's Health: 1500 Kalorien Tag",70312960,1.99,0,0,0,0,"4+","Food & Drink",38,0,1
"Final Cut: The True Escapade HD - A Hidden Object Mystery Game (Full)",905351168,6.99,19,19,4,4,"9+","Games",24,5,5
"Mystery Tales: The Twilight World HD - A Hidden Object Adventure (Full)",1563414528,6.99,6,6,3,3,"9+","Games",24,4,4
"Mystery Tales: The Twilight World - A Hidden Object Adventure (Full)",1556369408,2.99,2,2,2.5,2.5,"9+","Games",36,0,4
"Read4Kids - Kids learn to read in 20 easy lessons",34612224,2.99,27,8,4,4,"4+","Education",40,5,1
"Five Nights at Freddys 4",50814976,2.99,5478,5478,4.5,4.5,"12+","Games",43,5,1
"Burger – The Game",14188544,0,1179,473,4.5,4.5,"9+","Games",40,3,1
"全国マルチ掲示板 for モンスト！〜タスカンと運極ができるアプリ〜",39042048,0,0,0,0,0,"12+","Entertainment",38,4,1
"俺と鬼嫁の100日戦記",37478400,0,3,3,4.5,4.5,"4+","Games",38,3,1
"Dr. Panda Candy Factory",298553344,2.99,46,46,4,4,"4+","Education",40,5,12
"Foodo World",265895936,2.99,7,7,3,3,"4+","Education",37,5,32
"Dr. Panda Firefighters",230628352,2.99,55,55,3.5,3.5,"4+","Education",40,5,17
"Alliance Wars: World Domination",493512704,0,176,6,5,5,"12+","Games",38,1,1
"T-Rex Simulator",142795776,0.99,24,2,3.5,2.5,"12+","Games",37,5,1
"Disc Golf Game",233364480,3.99,85,50,4.5,4.5,"4+","Games",40,5,1
"浪漫庄园(自由创造你的梦想)",97181696,0,36,17,4.5,5,"12+","Games",40,5,1
"私のヒモ男～イケメン拾いました～恋愛・放置ゲーム",104366080,0,26,0,4.5,0,"17+","Games",40,0,1
"Hooty Hoo: Bingo Math",34686976,1.99,0,0,0,0,"4+","Education",37,5,1
"Slash Mobs",249143296,0,4179,790,4.5,4.5,"9+","Games",38,5,1
"JCnews - Anime & Game Culture",25467904,0,0,0,0,0,"17+","News",38,5,31
"Dirt Racing Mobile 3D",233611264,3.99,245,175,4.5,4.5,"4+","Games",40,4,1
"myINK sketch",90249216,2.99,0,0,0,0,"17+","Photo & Video",38,1,1
"OPUS: The Day We Found Earth",245289984,0,2491,163,5,5,"4+","Games",40,5,1
"Cut the Rope",128109568,1.99,151,20,4.5,4.5,"4+","Games",40,0,11
"Cut the Rope HD",255006720,3.99,71,1,4.5,5,"4+","Games",24,5,1
"Cut the Rope HD™",125702144,0,285,9,4,3.5,"4+","Games",24,5,10
"Beneath The Lighthouse",149087232,0,526,37,4,4.5,"9+","Games",40,5,1
"Goodnight Little Sandman - Bedtime Ritual",555863040,3.99,0,0,0,0,"4+","Education",38,5,13
"HOOKED - Chat Stories",94545920,0,47829,708,4.5,4.5,"9+","Book",37,0,8
"striker – dropping balls",64180224,0,0,0,0,0,"4+","Games",38,2,5
"Punch Club",323284992,4.99,480,30,4,4,"12+","Games",40,1,1
"Lonely One",206535680,0,723,60,4.5,4.5,"4+","Games",40,5,6
"Dictator 2",240695296,0,694,25,3,2.5,"12+","Games",37,5,1
"Dictator 2: Evolution",239798272,1.99,67,4,4,3.5,"12+","Games",37,5,1
"Snug for Instagram - Preview your photos",32174080,0.99,58,3,2.5,3,"4+","Photo & Video",37,0,14
"AMC",59480064,0,3105,188,2,4,"12+","Entertainment",37,5,1
"TRUMP Yo'Self! Make Your Hair Great Again!",39518208,0,37,37,4,4,"4+","Entertainment",38,2,1
"Kylie Jenner Official App",51452928,0,3111,4,2.5,3.5,"12+","Entertainment",37,5,1
"Stickman Volleyball",179424256,0.99,184,149,4.5,4.5,"4+","Games",40,5,1
"Snail Sleep-Dream Talk Recording",153040896,0,19,0,4,0,"4+","Health & Fitness",37,5,7
"ホラースポット-ghost spot-意味が分かると怖いマップ",39891968,0,0,0,0,0,"12+","Navigation",37,4,2
"My Challenge Tracker",78232576,0,3682,14,5,5,"4+","Health & Fitness",37,0,1
"蚂蚁聚宝—蚂蚁金服旗下投资理财平台",113420288,0,14,1,3,5,"12+","Finance",37,0,1
"VPN Proxy Master - Unlimited WiFi security VPN",27117568,0,13674,0,5,0,"4+","Productivity",37,1,9
"Bouncy Kingdom",114930688,0,55,55,4.5,4.5,"4+","Games",38,4,1
"My Town : Hospital",218082304,2.99,186,39,4,4,"4+","Education",37,5,1
"FRESH! - ログイン不要・高画質で生放送が見放題",95488000,0,0,0,0,0,"17+","Entertainment",37,3,2
"融360-贷款、信用卡、信用报告",80800768,0,0,0,0,0,"12+","Finance",38,0,1
"病みカワカメラ",42884096,0,1,1,5,5,"12+","Photo & Video",38,0,1
"青藍高校リア充部",85194752,0,0,0,0,0,"12+","Games",38,5,2
"女の子の憧れが全てつまったTOKYOリアルコーデアプリ - TOPLOG",81313792,0,0,0,0,0,"17+","Lifestyle",37,0,2
"【放置ゲー】壁ドンしたら人生変わった ～グリモアのキャラ達に壁ドン！？～",45920256,0,0,0,0,0,"17+","Games",40,0,1
"Bits of Sweets",112641024,0,2572,4,4.5,4,"4+","Games",38,5,16
"BMO Snaps - Adventure Time Photo Game",211572736,2.99,67,13,4.5,5,"9+","Games",38,5,10
"Sophia - My Little Sis",138332160,0,1193,92,4.5,4.5,"4+","Games",38,5,11
"Magic Rush: Heroes",129245184,0,3046,1,4.5,5,"12+","Games",40,5,13
"Gather - In real life",78394368,0,813,48,2.5,3.5,"4+","Lifestyle",37,0,1
"商品バーコードで賞味期限を通知 Limiter2 (リミッター)",74308608,0,0,0,0,0,"4+","Food & Drink",37,0,2
"Recolor - Coloring Book",68480000,0,31180,76,4.5,5,"4+","Entertainment",37,5,4
"Explore Daniel Tiger's Neighborhood",327118848,2.99,92,5,3.5,4,"4+","Education",38,5,1
"Piano Tiles 2™(Don't Tap The White Tile 2)",81668096,0,55077,251,4.5,4.5,"4+","Games",38,5,17
"Blitzrechnen 1. Klasse - Mathe lernen in der Grundschule mit Klett nach dem offiziellen Lehrplan",378085376,3.99,0,0,0,0,"4+","Education",38,4,1
"Hidden Pictures by Highlights Magazine",164859904,0,1478,88,4.5,4.5,"4+","Games",37,5,1
"Teenage Mutant Ninja Turtles: Battle Match Game",134537216,1.99,70,27,4,3.5,"9+","Games",38,5,8
"Mods for Minecraft PC & Servers for Minecraft PE",18505728,1.99,753,3,4.5,3.5,"12+","Utilities",38,5,1
"Slots - Huuuge Casino: Slot Machines",91105280,0,13637,115,4.5,3,"12+","Games",38,5,12
"Bookling - Track Your Reading Habits",14913536,0.99,20,10,3,3,"4+","Productivity",38,0,2
"Strawberry Shortcake Candy Garden",232399872,0,633,633,4.5,4.5,"4+","Entertainment",39,5,10
"Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full)",923066368,6.99,248,23,4.5,5,"9+","Games",24,5,4
"Dark Dimensions: Homecoming HD - A Hidden Object Mystery (Full)",1331712000,6.99,78,78,3.5,3.5,"9+","Games",24,5,3
"Dark Dimensions: Homecoming - A Hidden Object Mystery (Full)",1331671040,2.99,10,10,2.5,2.5,"9+","Games",38,0,3
"Teenage Mutant Ninja Turtles: Portal Power",636086272,3.99,113,3,4,5,"9+","Games",37,5,8
"PewDiePie: Legend of the Brofist",457690112,4.99,10828,1850,5,5,"12+","Games",38,5,17
"Photograph+",23192576,0.99,0,0,0,0,"4+","Photo & Video",37,0,31
"Der IQ Test - Intelligenztest (Deutsch)",17666048,0,0,0,0,0,"4+","Games",43,4,1
"ゲームプレイで賞金ゲット！ポットハンター",292899840,0,0,0,0,0,"17+","Games",37,5,1
"The Greedy Cave",160432128,0.99,914,3,4.5,4.5,"9+","Games",38,5,7
"Angry Birds Action!",1504883712,0,1863,462,4,4.5,"4+","Games",37,5,1
"Pastry Picnic",160301056,0,447,153,4.5,4.5,"4+","Games",38,5,6
"Anki OVERDRIVE",341238784,0,981,23,4.5,4.5,"9+","Entertainment",35,5,15
"Pixduel™",102730752,0,1602,0,4,0,"4+","Games",38,5,1
"Rugby Nations 16",629813248,4.99,78,0,4.5,0,"12+","Games",38,5,7
"Brothers: A Tale of Two Sons",1925599232,2.99,460,128,3.5,4,"12+","Games",33,5,9
"Papa's Cupcakeria To Go!",80509952,1.99,157,14,4,4,"4+","Games",37,0,1
"Plug Pocketmine for Minecraft PE",22670336,2.99,770,91,3,3,"4+","Games",37,5,13
"Weed Firm 2: Back To College",180713472,0,4387,698,4.5,5,"17+","Games",37,5,1
"Disney Build It: Frozen",143358976,3.99,48,15,3,3,"4+","Entertainment",38,5,1
"Selfeo",86573056,0,366,3,4,5,"17+","Social Networking",37,1,1
"Followers Analysis Tool For Instagram App Free",7891968,0,4253,251,4,4,"4+","Social Networking",38,1,31
"The Lion Guard",672662528,3.99,78,28,4,3,"4+","Entertainment",38,5,11
"hocus.",26484736,0.99,5778,813,4.5,5,"4+","Games",40,5,1
"Outfolded",71029760,0,1468,85,4.5,4.5,"4+","Games",37,4,10
"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",124174336,3.99,0,0,0,0,"17+","Games",40,5,1
"Speedafari – Speed Up Safari on Slow Connections",14659584,1.99,28,7,5,5,"4+","Utilities",25,5,1
"Word²",37148672,1.99,556,202,4.5,4.5,"4+","Games",38,5,1
"Churchill Solitaire - World War Card Game",153385984,0,13241,212,4.5,4.5,"12+","Games",37,5,1
"Discovery VR",10979328,0,125,2,3,1,"4+","Entertainment",37,0,1
"Scribblenauts Unlimited",567910400,4.99,1350,325,4,4.5,"9+","Games",37,5,1
"Color Therapy Adult Coloring Book for Adults",135236608,0,84062,1450,5,4.5,"4+","Book",37,4,2
"Amount Plus - Unit And Currency Converter",7095296,2.99,35,17,4,4.5,"4+","Productivity",37,3,3
"小历 - 通知中心日历",4511744,0.99,11,0,4.5,0,"4+","Productivity",37,4,3
"LONEWOLF",108982272,0,1906,1152,4.5,4.5,"17+","Games",38,5,9
"Solar Walk ™ 2 - Space Missions & Solar System",610393088,2.99,316,35,4,4.5,"4+","Education",37,5,10
"おチャベリ-ビデオ通話でマッチングアプリ",66080768,0,0,0,0,0,"17+","Social Networking",40,4,1
"Crafty Candy - Match 3 Puzzle Game",151161856,0,7511,4,4.5,4.5,"4+","Games",38,5,5
"Mystery Trackers: Nightsville Horror - A Hidden Object Adventure (Full)",992354304,2.99,9,9,3.5,3.5,"9+","Games",38,0,5
"Mystery Trackers: Nightsville Horror HD - A Hidden Object Adventure (Full)",985018368,6.99,72,72,4.5,4.5,"9+","Games",24,5,5
"Reelgood - TV Guide for Streaming",74444800,0,125,6,4.5,4,"4+","Entertainment",37,0,1
"Train Driver Journey 4 - Introduction to Steam",705732608,0.99,429,429,4.5,4.5,"4+","Games",38,5,1
"Telepaint",95984640,2.99,47,47,4.5,4.5,"9+","Games",37,5,1
"Primal Legends",166575104,0,1692,49,4.5,4.5,"9+","Games",40,5,1
"Tetro Blocks - Beat IQ with Tetrix-style-puzzle.",47351808,0,0,0,0,0,"4+","Games",38,5,1
"Britney Spears: American Dream",528184320,0,2129,189,4.5,4,"12+","Games",38,5,13
"Frozen Free Fall: Icy Shot",186636288,0,1133,32,4.5,4.5,"4+","Games",37,5,11
"Marline - Weather, Tides & Moon",8082432,0.99,55,3,4,3.5,"4+","Weather",37,5,3
"公牛炒股-证券开户交易软件",40359936,0.99,0,0,0,0,"17+","Finance",38,0,2
"君の目的はボクを殺すこと。",154515456,0,0,0,0,0,"9+","Games",40,3,1
"Truck Simulator PRO 2016",592898048,3.99,875,252,4,4,"4+","Games",37,5,1
"二炮手-同名抗战狙击手游(孙红雷主演)",327962624,0,1,1,3,3,"17+","Games",40,5,2
"Forest Heroes Story",71539712,0,38,15,4.5,4,"4+","Games",40,5,3
"Legendary - Game of Heroes",175010816,0,1776,45,4.5,4.5,"12+","Games",37,5,7
"【真・お絵かきパズル】〇〇投げてみた結果ｗｗ　完全無料！",69857280,0,12,1,4.5,5,"4+","Games",40,0,1
"【実況】今からカレシを葬る #衝撃の実況動画ノベルゲーム",66817024,0,0,0,0,0,"17+","Games",37,4,42
"BuzzTube - Video Player for YouTube",15563776,0,21012,1427,4.5,4.5,"17+","Entertainment",37,5,1
"EVERYTOWN",65808384,0,141,0,4,0,"4+","Games",40,4,4
"Kendall and Kylie",556161024,0,55011,774,4.5,4.5,"12+","Games",38,5,1
"HOUND Voice Search & Assistant",63474688,0,297,23,4,4.5,"9+","Productivity",37,0,1
"Genies & Gems",280523776,0,9768,90,4.5,4.5,"4+","Games",37,5,13
"The Blacklist: Conspiracy",101144576,0,496,242,4,4,"12+","Games",37,5,15
"Thirty Days & Seven Seas – Pirate Battle Board Game Starring Clarence, Jeff and Sumo",1233862656,2.99,68,26,4.5,4.5,"9+","Games",37,5,10
"まぐろ職人（通）",27328512,0,0,0,0,0,"4+","Games",38,2,1
"Downwell",82202624,2.99,1679,1131,5,4.5,"9+","Games",43,5,1
"Teeny Titans - Teen Titans Go! Figure Battles",709790720,3.99,2503,404,4.5,4.5,"9+","Games",38,5,9
